City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Deaths,
Hyderabad,25-04-2020,31.76,72.38,6.91,24.4,17.63,13.7,0.46,5.65,24.59,1.81,12.8,0.28,62,Satisfactory,,10562
Hyderabad,26-04-2020,29.9,59.77,6.85,20.64,15.56,15.52,0.42,4.27,25.52,1.21,7.86,0.28,71,Satisfactory,,10454
Hyderabad,27-04-2020,23.51,56.45,6.72,21.98,16.13,11.94,0.44,3.83,26.87,1.37,9.49,0.16,56,Satisfactory,,10605
Hyderabad,28-04-2020,23.36,53.68,7.68,19.73,15.18,12.67,0.39,3.72,23.68,0.63,3.39,0.05,56,Satisfactory,,10760
Hyderabad,29-04-2020,16.03,37.73,7.11,22.21,16.46,10.4,0.41,3.67,29.77,0.69,4.17,0.04,51,Satisfactory,,10749
Hyderabad,30-04-2020,21.12,54.39,5.11,24.27,16.33,12.94,0.6,4.03,32.53,0.74,4.26,0.05,59,Satisfactory,,10831
Hyderabad,01-05-2020,22.69,53.46,5.72,22.43,15.54,13.87,0.64,4.27,27.21,1.04,7.93,0.08,67,Satisfactory,,11290
Hyderabad,02-05-2020,24.62,51.4,8.06,25.22,18.8,11.77,0.54,5.59,30.87,0.8,2.39,0.02,54,Satisfactory,,11185
Hyderabad,03-05-2020,33.03,80.72,6.32,26.32,18.2,12.42,0.49,5.04,30.42,2.04,14.96,0.39,70,Satisfactory,,11381
Hyderabad,04-05-2020,28.18,69.69,4.34,22.57,14.89,13.31,0.48,4.59,32.53,0.85,3.59,0.25,77,Satisfactory,,11682
Hyderabad,05-05-2020,31.36,75.39,6.48,24.86,17.35,13.46,0.45,4.17,32.74,1.03,8.28,0.29,71,Satisfactory,,11912
Hyderabad,06-05-2020,25.18,59.71,5.47,21.51,15.19,12.26,0.52,4.45,31.28,0.73,4.45,0.07,73,Satisfactory,,263
Hyderabad,07-05-2020,26.84,58.71,5.48,21.67,15.26,12.1,0.41,4.3,26.6,0.82,4.84,0.21,59,Satisfactory,,240
Hyderabad,08-05-2020,27.46,66.53,5.31,22.97,15.87,12.8,0.45,4.84,29.18,1.07,7.36,0.59,65,Satisfactory,,251
Hyderabad,09-05-2020,29.56,61.16,5.26,21.1,14.83,11.16,0.37,5.41,31.69,1.28,8.87,0.13,69,Satisfactory,,266
Hyderabad,10-05-2020,28.15,47.77,6.13,26.08,18.09,10.57,0.43,5.02,26.82,1.02,11.25,0.77,65,Satisfactory,,269
Hyderabad,11-05-2020,38.65,82.55,7.1,30.29,20.61,13.24,0.53,7.01,27.77,2.84,22.77,1.02,83,Satisfactory,,264
Hyderabad,12-05-2020,32.09,62.6,6.66,27.82,19.37,12.49,0.47,6.05,24.41,1.18,8.21,0.22,74,Satisfactory,,256
Hyderabad,13-05-2020,24.1,54.77,6.12,24.07,16.92,9.87,0.38,4.61,25.87,0.81,6.06,0.31,64,Satisfactory,,255
Hyderabad,14-05-2020,25.06,53.65,5.74,21.85,15.62,10.65,0.35,5.29,25.8,0.97,7.08,0.29,60,Satisfactory,,250
Hyderabad,15-05-2020,24.12,56.89,6.46,23.33,16.59,10.57,0.34,5.38,27.84,1.34,9.9,0.82,60,Satisfactory,,256
Hyderabad,16-05-2020,27.65,61.38,6.83,26.37,17.99,11.9,0.46,6.32,30.88,1.88,12.68,1.25,67,Satisfactory,,256
Hyderabad,17-05-2020,32.47,72.72,6.68,28.5,19.68,12.15,0.49,5.87,31.95,2.53,19.15,0.84,70,Satisfactory,,259
Hyderabad,18-05-2020,31.05,71.9,4.88,27.66,17.21,13.06,0.43,7.55,35.11,1.37,10.28,1.58,72,Satisfactory,,252
Hyderabad,19-05-2020,42.41,122.45,5.65,30.17,19.56,14.39,0.52,9.4,33.8,2.55,19.63,3.74,93,Satisfactory,,247
Hyderabad,20-05-2020,36.62,134.25,5.97,31.45,20.28,30.92,0.44,10.5,29.47,2.33,20.02,3.44,106,Moderate,,242
Hyderabad,21-05-2020,31.59,118.03,7.65,33.69,22.31,29.77,0.43,11.4,32.1,2.6,18.13,3.68,109,Moderate,,230
Hyderabad,22-05-2020,39.91,137.19,7.64,38.9,25.41,13.84,0.68,8.55,28.72,4.92,39.42,4.6,114,Moderate,,228
Hyderabad,23-05-2020,44.09,147.59,6.29,35.83,22.82,16.26,0.62,8.65,35.2,3.68,29.38,3.02,122,Moderate,,261
Hyderabad,24-05-2020,41.03,124.09,5.05,26.38,17.02,14.07,0.52,6.61,43.37,1.79,14.76,1.95,116,Moderate,,291
Hyderabad,25-05-2020,33.07,97.27,5.23,22.72,15.57,18.83,0.44,5.94,38.23,1.02,5.27,0.38,102,Moderate,,310
Hyderabad,26-05-2020,32.51,85.85,5.32,23.19,15.44,12.36,0.45,6.32,37.5,1.05,5.63,0.66,89,Satisfactory,,275
Hyderabad,27-05-2020,28.66,90.2,4.95,24.26,15.94,8.61,0.44,5.46,40.38,1.77,10.52,0.85,87,Satisfactory,,297
Hyderabad,28-05-2020,26.7,96.67,5.11,26.37,17.03,7,0.41,5.65,32.09,2.38,12.88,3.04,86,Satisfactory,,275
Hyderabad,29-05-2020,21.07,79.56,4.82,24.05,15.88,12.99,0.34,6.1,30.78,0.84,4.94,1.45,84,Satisfactory,,282
Hyderabad,30-05-2020,18.56,60.6,4.6,23.9,15.62,9.55,0.33,5.49,32.56,0.91,6.51,1.02,65,Satisfactory,,310
Hyderabad,31-05-2020,25.17,60.07,8.9,27.75,19.32,10.88,0.43,4.66,25.41,1.04,6.34,0.74,67,Satisfactory,,315
Hyderabad,01-06-2020,30,54.63,8.17,30.48,21.23,14.11,0.42,5.23,30.2,1.57,11.28,1.08,55,Satisfactory,,316
Hyderabad,02-06-2020,16.47,31.29,7.23,23.75,16.75,14.73,0.33,4.36,29.86,1.01,6.05,1.83,79,Satisfactory,,320
Hyderabad,03-06-2020,11.74,24.32,4.76,20.72,14,15.97,0.34,5.12,18.84,0.5,4.81,0.54,38,Good,,324
Hyderabad,04-06-2020,13.93,28.72,5.38,18.89,13.16,13.38,0.3,5.56,21.39,0.34,1.75,0.26,33,Good,,331
Hyderabad,05-06-2020,19.57,52.74,4.86,22.78,15.07,14.51,0.3,6.89,20.05,0.53,2.81,0.23,38,Good,,50276
Hyderabad,06-06-2020,23.02,74.58,5.54,20.88,14.47,19.79,0.29,10.04,17.59,0.59,4.03,0.57,58,Satisfactory,,50506
Hyderabad,07-06-2020,19.49,59.86,7.56,18,13.89,22.6,0.3,9.34,17.98,0.69,6.41,0.17,64,Satisfactory,,50843
Hyderabad,08-06-2020,20.2,68.79,7.27,19.5,14.29,20.52,0.32,9.69,16.57,0.69,4.84,0.51,54,Satisfactory,,50764
Hyderabad,09-06-2020,17.96,56.02,6.01,19.43,13.92,21.26,0.31,9.15,20.04,0.76,5.52,2.76,57,Satisfactory,,49933
Hyderabad,10-06-2020,20.26,42.43,7.09,21.57,16.09,15.23,0.28,5.72,17.59,1.2,8.26,2.59,48,Good,,50223
Hyderabad,11-06-2020,19.96,45.14,7.54,23.97,17.06,19.95,0.27,6.7,13.48,1.24,8.63,2.73,42,Good,,48652
Hyderabad,12-06-2020,17.19,35.96,5.99,21.01,15.04,23.05,0.28,6.02,15.47,0.8,3.5,0.39,42,Good,,47266
Hyderabad,13-06-2020,9.87,23.48,5.26,19.35,13.7,10.64,0.29,5.32,16.2,0.43,1.65,0.16,38,Good,,46771
Hyderabad,14-06-2020,9.8,22.79,5.45,19.97,14.15,11.98,0.26,6.34,17.74,0.38,3.14,0.11,32,Good,,45955
Hyderabad,15-06-2020,13.53,31.78,5.84,19.95,14.57,12.69,0.31,6.19,15.24,0.42,2.91,0.18,33,Good,,43944
Hyderabad,16-06-2020,10.31,20.76,5.49,17.7,12.66,9.12,0.31,5.28,13.05,0.29,3.21,0.21,31,Good,,42381
Hyderabad,17-06-2020,10.31,20.97,5.89,18.86,13.65,9.94,0.28,5.7,14.37,0.48,1.66,0.22,29,Good,,41048
Hyderabad,18-06-2020,14.04,33.09,5.66,18.92,13.77,9.71,0.26,5.94,13.99,0.37,1.48,0.32,30,Good,,40183
Hyderabad,19-06-2020,20.19,55.14,7.31,20.73,15.44,18.62,0.27,7.96,12.04,0.64,4.58,0.49,37,Good,,39142
Hyderabad,20-06-2020,22.5,63.77,5.78,19.96,14.55,20.92,0.26,7.71,13.86,0.66,4.44,0.85,52,Satisfactory,,38956
Hyderabad,21-06-2020,24,72.01,6.08,21.8,15.65,27.63,0.25,8.15,14.47,0.68,6.62,0.43,56,Satisfactory,,37953
Hyderabad,22-06-2020,22.91,68.3,5.72,21.71,15.23,20.05,0.26,7.86,15.94,0.83,4.15,0.91,60,Satisfactory,,37190
Hyderabad,23-06-2020,22.36,56.6,6.71,22.45,16.53,11.81,0.32,6.56,16.49,1.34,7.24,0.47,51,Satisfactory,,36527
Hyderabad,24-06-2020,21.25,45.4,7.2,24.72,17.75,7.3,0.36,5.26,20.81,0.93,6.44,0.54,51,Satisfactory,,35860
Hyderabad,25-06-2020,22.41,46.29,7.13,25.42,17.73,8.93,0.35,5.16,23.48,1.13,8.52,0.66,52,Satisfactory,,35990
Hyderabad,26-06-2020,27.05,54.96,5.71,21.78,14.59,9.63,0.34,5.03,24.41,0.76,4.55,0.59,52,Satisfactory,,36270
Hyderabad,27-06-2020,23.29,44.2,6.38,22.64,15.39,9.34,0.36,5.39,24.22,0.88,6.72,0.95,58,Satisfactory,,35928
Hyderabad,28-06-2020,15.8,32.18,5.79,22.73,14.89,11.09,0.36,6.36,22.25,0.82,6.48,1.11,49,Good,,35544
Hyderabad,29-06-2020,20.24,44.74,3.96,27.59,17.09,13.09,0.38,6.29,19.98,1.31,10.83,2.71,47,Good,,35150
Hyderabad,30-06-2020,19.38,41.95,2.63,24.58,14.59,10.8,0.39,5.3,17.4,1.45,13.07,2.51,46,Good,,35105
Hyderabad,01-07-2020,26.83,66.5,2.94,27.18,16.13,9.32,0.43,6.07,13.2,1.31,16.51,2.62,48,Good,,35493
Jaipur,14-06-2017,,,,,,,,,,,,,,,,35879
Jaipur,15-06-2017,,,,,,,,,,,,,,,,36988
Jaipur,16-06-2017,,,,,,,,,,,,,,,,38087
Jaipur,17-06-2017,,,,,,,,,,,,,,,,99
Jaipur,18-06-2017,,,,,,,,,,,,,,,,102
Jaipur,19-06-2017,64.78,99.43,24.97,10.69,,4.73,0.73,7.29,11.1,0,0.57,,,,,105
Jaipur,20-06-2017,70.1,75.55,10.55,6.16,,8.17,0.81,9.02,13.83,0,0.26,,149,Moderate,,112
Jaipur,21-06-2017,67.5,93.8,10.29,2.98,,5.1,0.71,9.26,38.19,0,0.33,,126,Moderate,,117
Jaipur,22-06-2017,24.8,31.95,10.17,3.11,,5.04,0.74,8.89,44.67,0,0.33,,85,Satisfactory,,121
Jaipur,23-06-2017,32.3,47.4,9.64,3.27,,3.8,0.68,8.39,39.16,0,0.17,,62,Satisfactory,,125
Jaipur,24-06-2017,55.36,73.69,32.81,1.68,,13.26,0.77,9.33,10.76,0,0,,77,Satisfactory,,127
Jaipur,25-06-2017,47.62,79.52,,0.01,,0.89,0.73,9.15,9.38,,,,86,Satisfactory,,128
Jaipur,26-06-2017,61.34,100.61,,0.07,,1.19,1.01,8.55,13.56,,,,90,Satisfactory,,130
Jaipur,27-06-2017,36.51,65.54,,,,0.63,0.82,9.33,4.17,,,,85,Satisfactory,,130
Jaipur,28-06-2017,19.66,23.81,4.32,6.36,,0.34,0.86,8.56,1.34,0.03,0.69,,59,Satisfactory,,133
Jaipur,29-06-2017,16.8,14.47,4.56,5.9,,,0.67,8.49,1.27,0,0.36,,50,Good,,135
Jaipur,30-06-2017,14.37,23.25,4.52,5.7,,,0.57,8.89,1.21,0,0.18,,43,Good,,134
Jaipur,01-07-2017,25.14,26.17,4.69,6.02,,1.12,0.89,9.53,1.35,0.04,0.46,,55,Satisfactory,,138
Jaipur,02-07-2017,28.74,33.12,4.67,5.99,,1.12,1.02,9.35,1.2,0.1,0.78,,80,Satisfactory,,145
Jaipur,03-07-2017,39.4,51.67,9.59,3.67,,28.45,0.86,10.11,1.17,0,0.34,,58,Satisfactory,,151
Jaipur,04-07-2017,52.82,76.36,6,6.86,,16.31,0.8,8.95,1.21,0,0.21,,78,Satisfactory,,151
Jaipur,05-07-2017,56.88,91.07,0.98,10.75,,6.45,0.74,9.28,1.27,0,0.19,,94,Satisfactory,,150
Jaipur,06-07-2017,68.1,101.47,0.99,10.53,,6.36,0.56,9.37,1.17,0,0.13,,107,Moderate,,154
Jaipur,07-07-2017,60.61,80.86,1.71,10.05,,6.59,0.64,9.14,1.22,0,0.1,,118,Moderate,,161
Jaipur,08-07-2017,54.57,1.02,2.1,9.68,,6.53,0.67,9.27,1.34,0,0.26,,96,Satisfactory,,169
Jaipur,09-07-2017,46.43,,1.48,10.14,,5.6,0.64,9.35,1.7,0,0.11,,85,Satisfactory,,177
Jaipur,10-07-2017,44.47,,1.36,10.29,,5.34,0.68,9.74,1.83,,,,75,Satisfactory,,184
Jaipur,11-07-2017,81.08,120.51,0.44,11.14,,4.73,1.8,9.74,2.18,,,,108,Moderate,,197
Jaipur,12-07-2017,41.86,0.42,,,,,1.46,9.54,1.54,,,,134,Moderate,,210
Jaipur,13-07-2017,33.25,34.01,6.66,10.95,,1.49,0.74,9.56,1.35,0,0,,61,Satisfactory,,227
Jaipur,14-07-2017,30.59,41.65,6.77,11.36,,1.01,0.72,8.52,1.23,,,,53,Satisfactory,,246
Jaipur,15-07-2017,45.02,64.8,9.85,15.55,,3.02,0.8,9.44,1.85,0,0,,67,Satisfactory,,266
Jaipur,16-07-2017,44.54,83.5,13.17,21.27,,5.03,0.79,8.79,1.93,,,,81,Satisfactory,,286
Jaipur,17-07-2017,33.83,76.56,13.4,21.08,,5.31,0.77,9.18,1.47,0,0.64,,83,Satisfactory,,6619
Jaipur,18-07-2017,33.98,84.18,13.91,20.67,,5.62,0.7,6.02,1.2,4.84,5.2,,75,Satisfactory,,6927
Jaipur,19-07-2017,15.55,52.25,13.21,21.12,,5.08,0.42,18.02,1.52,0,0.47,,,,,7295
Jaipur,20-07-2017,30.57,89.06,13.15,15.02,,5.81,0.42,4.2,1.11,0.52,0.79,,82,Satisfactory,,7918
Jaipur,21-07-2017,28.19,73.55,10.58,20.46,,25.69,0.41,5.53,27.07,2.09,2.55,,86,Satisfactory,,8329
Jaipur,22-07-2017,18.78,55.4,6.13,23.7,,17.67,0.17,5.45,27.04,0,0.06,,66,Satisfactory,,8547
Jaipur,23-07-2017,14.6,70.7,6.9,24.55,,18.76,0.1,7.36,29.35,0,0.44,,,,,8344
Jaipur,24-07-2017,11.5,58.7,3.73,25.02,,17.37,0.1,7.57,29,0,0,,,,,7911
Jaipur,25-07-2017,21.49,86.2,10.48,24.6,,20.4,0.39,6.8,24.2,0,0.92,,,,,7481
Jaipur,26-07-2017,28.82,89.59,7.78,24.67,,19.2,0.22,4.77,27.41,0,0.28,,89,Satisfactory,,7177
Jaipur,27-07-2017,26.78,80.29,9.45,24.5,,19.91,0.34,5.6,39.14,0,0.56,,86,Satisfactory,,7063
Jaipur,28-07-2017,33.62,93.94,7.41,24.74,,18.94,0.17,5.61,37.46,0,0.17,,88,Satisfactory,,7019
Jaipur,29-07-2017,,,,,,,,,,,,,95,Satisfactory,,7078
Jaipur,30-07-2017,,,,,,,,,,,,,,,,7198
Jaipur,31-07-2017,35.46,95.5,18.28,24.24,,23.69,0.47,4.33,11.31,0,0.74,,,,,7127
Jaipur,01-08-2017,43.26,113.04,12.44,24.5,,21.13,0.13,4.06,11.12,0,0.18,,103,Moderate,,7147
Jaipur,02-08-2017,44.16,123.14,13.76,24.26,,21.73,0.35,5.12,15.54,0,0.37,,,,,7093
Jaipur,03-08-2017,31.91,95.79,10.94,21.16,,22.46,0.23,12.47,16.37,0,0.17,,106,Moderate,,6935
Jaipur,04-08-2017,63.95,175.36,7.92,24.65,,17.15,0.69,9.57,24.42,0.87,0.84,,115,Moderate,,6589
Jaipur,05-08-2017,68.29,190.23,7.4,24.79,,16.99,0.61,11.2,15.58,0,0.07,,157,Moderate,,6215
Jaipur,06-08-2017,82.07,214.16,7.84,24.63,,17.14,0.62,6.66,17.93,0,0.03,,173,Moderate,,6109
Jaipur,07-08-2017,72.83,162.79,7.5,24.76,,16.97,0.68,6.61,18.09,0,0.06,,161,Moderate,,5943
Jaipur,08-08-2017,60.86,120.88,9.21,24.55,,17.76,0.81,5.52,17.38,0,0.35,,118,Moderate,,5727
Jaipur,09-08-2017,50.6,116.45,6.38,28.04,,17.46,0.74,12.26,17.53,0,0.35,,116,Moderate,,5468
Jaipur,10-08-2017,44.02,95.86,2.96,31.2,,16.89,0.68,6.76,18.32,0,0.16,,103,Moderate,,5222
Jaipur,11-08-2017,35.78,91.05,2.83,30.79,,16.67,0.62,5.2,20.42,0,0.05,,96,Satisfactory,,5081
Jaipur,12-08-2017,25.56,75.22,2.7,30.21,,16.47,0.57,5.6,22.36,0,0.04,,83,Satisfactory,,5014
Jaipur,13-08-2017,28.29,84.76,2.51,29.39,,16.15,0.53,5.43,24.65,0,0.01,,78,Satisfactory,,4810
Jaipur,14-08-2017,40.2,107.44,2.61,30.08,,16.33,0.77,6.46,22.28,0,0,,92,Satisfactory,,4969
Jaipur,15-08-2017,39.21,122.7,2.55,30.34,,16.44,0.8,5.46,23.83,,,,116,Moderate,,4973
Jaipur,16-08-2017,43.4,123.6,2.68,30.61,,16.53,0.57,5.54,24.37,,,,112,Moderate,,1353
Jaipur,17-08-2017,,,,,,,0,,,0,0,,117,Moderate,,1382
Jaipur,18-08-2017,,,,,,,0,,,0,0,,,,,1411
Jaipur,19-08-2017,,,,,,,0,,,0,0,,,,,1436
Jaipur,20-08-2017,,,,,,,0,,,0,0,,,,,1460
Jaipur,21-08-2017,34.1,88.05,2.49,31.26,,16.61,0.39,11.16,26.18,0.12,0.3,,,,,1480
Jaipur,22-08-2017,34.1,101.56,2.42,30.02,,16.23,0.62,9.28,25.1,0,0.16,,95,Satisfactory,,1503
Jaipur,23-08-2017,34.1,71.91,2.7,30.72,,16.55,0.69,8.82,21.75,0,0.27,,88,Satisfactory,,1540
Jaipur,24-08-2017,34.1,87.22,2.84,31.43,,16.81,0.72,8.46,20.05,0,0.42,,76,Satisfactory,,1581
Jaipur,25-08-2017,34.1,78.76,2.75,31.04,,16.68,0.68,8.07,18.91,0,0.16,,88,Satisfactory,,1615
Jaipur,26-08-2017,34.1,111.8,2.62,31.13,,16.64,0.65,8.04,21.13,0,0.4,,91,Satisfactory,,1677
Jaipur,27-08-2017,34.1,105.38,2.58,30.39,,16.45,0.61,8.53,22.05,0,0.04,,107,Moderate,,1727
Jaipur,28-08-2017,28.79,107.75,2.42,26.11,,15.14,0.86,9.26,20.16,0,0.09,,118,Moderate,,1810
Jaipur,29-08-2017,28.29,82.67,4.54,27.59,,17.29,0.79,7.86,20.25,3.49,3.63,,,,,1866
Jaipur,30-08-2017,25.35,73.02,4.4,26.68,,17.11,0.64,9.02,36.12,0.8,0.99,,115,Moderate,,1945
Jaipur,31-08-2017,22.64,62.19,4.24,25.78,,16.8,0.55,9.18,172.28,0,0.07,,130,Moderate,,1996
Jaipur,01-09-2017,22.13,129.39,4.34,26.03,,16.89,0.55,9.04,109.72,0,0.02,,184,Moderate,,2045
Jaipur,02-09-2017,25.23,76.9,4.53,26.6,,16.96,0.45,8.44,112.46,0,0,,233,Poor,,2089
Jaipur,03-09-2017,16.29,76.67,4.36,26.42,,17.03,0.13,8.33,18.08,,,,79,Satisfactory,,2131
Jaipur,04-09-2017,21.38,105.84,4.73,27.74,,17.57,0.18,8.84,22.85,,,,92,Satisfactory,,2180
Jaipur,05-09-2017,20.83,107.61,4.51,27.81,,17.44,0.19,8.67,22.04,,,,105,Moderate,,2233
Jaipur,06-09-2017,26.72,119.22,4.96,28.13,,17.73,0.23,9.36,19.97,,,,110,Moderate,,2306
Jaipur,07-09-2017,31.5,134.85,4.93,29.7,,18.13,0.26,8.51,17.19,,,,118,Moderate,,2374
Jaipur,08-09-2017,27.4,127.1,4.85,29.02,,17.95,0.24,8.97,16.84,0,0.43,,119,Moderate,,2436
Jaipur,09-09-2017,29.31,141.03,4.7,29.37,,17.99,0.24,8.75,,0,0.48,,127,Moderate,,2497
Jaipur,10-09-2017,29.82,134.31,4.39,28.04,,17.44,0.2,9.65,,0,0.2,,127,Moderate,,2570
Jaipur,11-09-2017,27.27,119.65,4.35,27.34,,17.24,0.18,9.76,42.69,0,0.08,,111,Moderate,,2642
Jaipur,12-09-2017,24.81,100.32,4.3,27.2,,17.16,0.2,9.68,43.17,0,0.22,,111,Moderate,,2726
Jaipur,13-09-2017,22.04,93.43,4.48,27.68,,17.38,0.24,9.75,40.11,0,0.49,,91,Satisfactory,,2825
Jaipur,14-09-2017,32.23,129.25,5.1,29.45,,18.16,0.32,9.55,37.53,0.01,0.92,,102,Moderate,,2923
Jaipur,15-09-2017,38.06,159.03,4.67,29.1,,17.77,0.2,8.75,37.34,0.02,0.96,,142,Moderate,,18
Jaipur,16-09-2017,42.42,166.8,4.5,29,,17.74,0.21,9.01,36.74,0,0.38,,135,Moderate,,18
Jaipur,17-09-2017,36.33,158.2,4.4,28.37,,17.5,0.22,9.91,37.68,0,0.13,,149,Moderate,,19
Jaipur,18-09-2017,38.83,166.38,4.89,31.45,,18.54,0.31,9.28,34.34,0,0.64,,138,Moderate,,19
Jaipur,19-09-2017,30.51,138.75,6.44,32.22,,18.73,0.94,13.22,23.59,0.01,0.7,,146,Moderate,,20
Jaipur,20-09-2017,37.34,147.92,7.94,41.96,,46.08,0.86,10.57,28.72,1.39,1.73,,164,Moderate,,20
Jaipur,21-09-2017,37.63,123.45,12,42.54,,64.55,0.7,7.96,,0,0.21,,125,Moderate,,20
Jaipur,22-09-2017,50,86.61,11.91,35.41,,55.21,0.21,7.46,15.87,0,0.08,,88,Satisfactory,,21
Jaipur,23-09-2017,54.45,99.61,12.12,41.12,,56.62,0.23,8.64,35.1,0,0.25,,84,Satisfactory,,21
Jaipur,24-09-2017,58.92,103.16,11.7,38.77,,52.22,0.21,7.01,38.96,0,0.1,,118,Moderate,,21
Jaipur,25-09-2017,45.26,91.97,11.56,37.89,,50.76,0.19,6.85,36.47,0,0.04,,96,Satisfactory,,21
Jaipur,26-09-2017,,,,,,,0,,,0,0,,,,,22
Jaipur,27-09-2017,66.73,121.45,14.64,48.71,,66.3,0.25,7.87,51.03,0,0.61,,128,Moderate,,22
Jaipur,28-09-2017,50.59,93.76,17.51,47.48,,64.77,0.16,6.44,1.59,0,0.34,,109,Moderate,,22
Jaipur,29-09-2017,78.87,135.61,19.56,54.73,,84.46,0.23,7.86,1.55,0,0.64,,139,Moderate,,22
Jaipur,30-09-2017,92.75,156.57,18.29,58.87,,86.2,0.3,7.31,1.55,0,1.01,,190,Moderate,,22
Jaipur,01-10-2017,80.91,132.15,20.64,57.12,,87.01,0.27,7.13,1.33,0,0.63,,202,Poor,,22
Jaipur,02-10-2017,60.15,103.81,14.39,49.69,,69.51,0.25,7.28,1.11,0,0.31,,114,Moderate,,23
Jaipur,03-10-2017,72.27,126.14,15.92,54.68,,76.06,0.23,7.12,1.68,0,0.49,,118,Moderate,,23
Jaipur,04-10-2017,91.49,168.86,17.84,60.61,51.05,87.28,0.25,7.76,2.42,0,0.92,,181,Moderate,,23
Jaipur,05-10-2017,67.43,49.68,12.37,46.53,35.78,64.25,0.17,6.82,2.07,0,0.24,,168,Moderate,,24
Jaipur,06-10-2017,71.82,127.56,13.94,52.72,40.28,72.01,0.28,8.08,0.98,0,0.45,,,,,24
Jaipur,07-10-2017,82.3,136.85,12.2,45.85,35.25,67.27,0.24,8.63,0.67,0,0.22,,159,Moderate,,24
Jaipur,08-10-2017,90.96,137.4,11.93,44.42,34.28,62.2,0.24,8.71,0.43,0,0.23,,195,Moderate,,25
Jaipur,09-10-2017,112.8,167.67,12.03,47.37,35.86,64.8,0.29,8.64,0.24,0,0.58,,235,Poor,,25
Jaipur,10-10-2017,89.21,137.5,12.21,50.37,37.68,67.66,0.31,8.54,0.87,0,0.76,,244,Poor,,26
Jaipur,11-10-2017,101.04,148.16,15.94,32.03,31.06,56.05,0.3,17.57,1.75,0,0.57,,206,Poor,,26
Jaipur,12-10-2017,99.52,163.82,14.68,18.55,27.22,38.2,0.31,8.68,2.18,0,0.65,,232,Poor,,27
Jaipur,13-10-2017,108.16,185.03,17.1,21.24,33.94,43.96,0.58,11.28,6.46,0,0.69,,254,Poor,,28
Jaipur,14-10-2017,105.56,203.48,18.42,22.34,40.95,42.12,0.8,9.12,24.99,0.04,0.84,,275,Poor,,28
Jaipur,15-10-2017,104.08,177.3,31.78,25.56,66.35,35.78,0.83,10.99,29.4,0.11,0.63,,238,Poor,,67
Jaipur,16-10-2017,79.51,183.07,29.19,15.79,90.36,24.51,0.91,7.49,30.87,0.16,1.4,,225,Poor,,61
Jaipur,17-10-2017,87.06,199.42,24.83,49.67,72.9,31.18,0.68,8.08,51.28,4.9,9.08,,249,Poor,,58
Jaipur,18-10-2017,98.97,209.76,8.81,35.33,37.33,32.79,0.6,9.22,66.34,3.15,8.58,,250,Poor,,63
Jaipur,19-10-2017,75.56,185.42,7.61,29.65,31.03,23.48,0.62,15.18,74.41,4.54,9.54,,213,Poor,,69
Jaipur,20-10-2017,133.05,242.1,17.01,22.99,34.68,27.17,0.78,14.82,37.96,3.63,7.01,,213,Poor,,76
Jaipur,21-10-2017,126.59,220.78,18.92,26.3,39.87,28.19,0.65,9.82,49.77,3.85,8.04,,276,Poor,,76
Jaipur,22-10-2017,71.63,164.83,15.55,30.26,46.75,26.41,0.52,6.54,31.04,3.27,9.57,,240,Poor,,88
Jaipur,23-10-2017,64.19,157.92,8.88,32.33,25.84,25.33,0.61,6.12,31.08,2.89,8.61,,197,Moderate,,87
Jaipur,24-10-2017,73.93,169.87,12.75,29.67,36.92,25.34,0.6,7.73,44.67,3.08,7.86,,142,Moderate,,99
Jaipur,25-10-2017,121.26,241.74,31.07,36.99,60.91,30.4,1.02,8.3,60.92,5.46,12.42,,246,Poor,,101
Jaipur,26-10-2017,124.18,233.76,15.9,26,38.37,23.22,0.9,8.39,113.08,5.51,13.81,,295,Poor,,94
Jaipur,27-10-2017,96.68,191.48,30.54,25.3,47.29,28.25,1.25,8.38,74.38,6.97,15.89,,226,Poor,,104
Jaipur,28-10-2017,88.72,179.77,32.02,33.57,66.65,36.73,0.94,9.91,42.78,6.28,18.15,,226,Poor,,106
Jaipur,29-10-2017,70.41,149.33,16.66,27.97,45.42,24.28,0.85,6.77,85.91,4.4,17.93,,180,Moderate,,112
Jaipur,30-10-2017,88.45,192.4,6,37.92,37.63,22.19,0.75,7.56,114.57,3.45,13.59,,195,Moderate,,120
Jaipur,31-10-2017,110.96,199.97,37.92,52.65,48.24,31.9,0.98,6.4,81.74,4.62,14.63,,233,Poor,,127
Jaipur,01-11-2017,109.77,191.69,100.51,60.14,90.2,53.7,1.16,5.88,43.61,7,18.51,,256,Poor,,128
Jaipur,02-11-2017,75.66,149.72,56.51,65.02,112.11,51.83,0.73,6.15,44.14,4.23,17.2,,210,Poor,,147
Jaipur,03-11-2017,77.68,179.69,15.68,55.5,66.96,33.91,0.64,6.02,67.79,3.22,12.63,,171,Moderate,,141
Jaipur,04-11-2017,107.35,208.45,7.6,34.61,28.03,26.11,0.64,5.85,118.39,2.73,14.16,,211,Poor,,128
Jaipur,05-11-2017,104.86,179,32.94,32.01,41.78,20.93,0.65,3.2,100.07,2.97,14.36,,252,Poor,,125
Jaipur,06-11-2017,102.63,184.37,51.23,64.42,90.88,30.81,0.89,3.97,89.91,4.35,17.96,,244,Poor,,133
